time,conc,concm,conc_ave
419.9449472242814,0.2148945917715291,0.08457967985901145,0.17125261734153055
420.1284094117975,0.2147448493504521,0.08463628793680922,0.1711719809273053
420.3118715993135,0.21459494108120986,0.08469280582157415,0.1710912040015344
420.49533378682963,0.21444486799321796,0.08474923348302935,0.17101028723874642
420.6787959743457,0.21429463111393715,0.08480557089135779,0.1709292313123238
420.86225816186175,0.21414423146887057,0.08486181801720134,0.17084803689450062
421.0457203493778,0.21399367008156114,0.08491797483165957,0.1707667046563603
421.2291825368939,0.21384294797358905,0.0849740413062888,0.17068523526783422
421.4126447244099,0.2136920661645693,0.08503001741310093,0.17060362939769885
421.59610691192603,0.21354102567214892,0.08508590312456236,0.17052188771357424
421.77956909944214,0.21338982751200505,0.08514169841359306,0.17044001088192207
421.96303128695814,0.21323847269784216,0.08519740325356524,0.17035799956804343
422.14649347447425,0.21308696224138957,0.08525301761830253,0.1702758544360769
422.3299556619903,0.2129352971523995,0.0853085414820787,0.1701935761489969
422.51341784950637,0.21278347843864429,0.08536397481961669,0.17011116536861143
422.6968800370224,0.2126315071059146,0.08541931760608754,0.17002862275556044
422.88034222453854,0.21247938415801682,0.08547456981710927,0.1699459489693139
423.06380441205454,0.21232711059677087,0.08552973142874574,0.16986314466816993
423.24726659957065,0.21217468742200837,0.08558480241750574,0.16978021050925315
423.43072878708676,0.2120221156315701,0.08563978276034176,0.1696971471485127
423.61419097460276,0.2118693962213042,0.08569467243464893,0.1696139552407206
423.7976531621189,0.21171653018506373,0.08574947141826403,0.16953063543946995
423.98111534963493,0.21156351851470528,0.08580417968946427,0.16944718839717332
424.164577537151,0.21141036220008624,0.0858587972269663,0.16936361476506095
424.34803972466705,0.21125706222906326,0.08591332400992513,0.16927991519317903
424.53150191218316,0.2111036195874903,0.085967760017933,0.16919609033038824
424.7149640996992,0.21095003525921627,0.08602210523101834,0.1691121408243619
424.8984262872153,0.21079631022608408,0.08607635962964469,0.16902806732158462
425.0818884747314,0.21064244546792782,0.08613052319470951,0.1689438704673504
425.2653506622474,0.21048844196257158,0.08618459590754328,0.16885955090576132
425.4488128497635,0.21033430068582765,0.08623857774990826,0.1687751092797261
425.6322750372795,0.2101800226114942,0.08629246870399748,0.16869054623095817
425.8157372247956,0.2100256087113544,0.08634626875243365,0.16860586239997435
425.99919941231167,0.20987105995517402,0.08639997787826806,0.1685210584260936
426.1826615998277,0.20971637731070042,0.08645359606497945,0.16843613494743542
426.36612378734384,0.20956156174366064,0.08650712329647302,0.16835109260091832
426.5495859748599,0.2094066142177593,0.08656055955707932,0.16826593202225829
426.733048162376,0.2092515356946783,0.08661390483155308,0.16818065384596795
426.916510349892,0.209096327134074,0.08666715910507228,0.16809525870535452
427.0999725374081,0.2089409894935767,0.08672032236323686,0.168009747232519
427.2834347249241,0.2087855237287887,0.08677339459206783,0.16792412005835453
427.46689691244023,0.2086299307932829,0.0868263757780061,0.16783837781254518
427.6503590999563,0.20847421163860166,0.08687926590791135,0.1677525211235647
427.83382128747235,0.20831836721425487,0.086932064969061,0.16766655061867491
428.01728347498846,0.20816239846771972,0.08698477294914916,0.16758046692392525
428.2007456625045,0.20800630634443795,0.08703738983628546,0.1674942706641506
428.3842078500206,0.20785009178781597,0.087089915618994,0.1674079624629708
428.56767003753663,0.20769375573922283,0.08714235028621231,0.16732154294278917
428.75113222505274,0.20753729913798896,0.08719469382729017,0.1672350127247912
428.93459441256874,0.2073807229214053,0.08724694623198861,0.16714837242894365
429.11805660008486,0.20722402802472245,0.08729910749047881,0.16706162267399352
429.30151878760097,0.20706721538114864,0.0873511775933409,0.16697476407746645
